26.0 -49.21244780594381 -17.23612851621654 
26.0 -49.26386697501004 -17.16706913829575 
26.0 -45.34113767657985 -17.321726381127203 
26.0 -49.21244780594381 -17.23612851621654 
25.0 -47.22267441671265 -16.723757828164153 
26.0 -46.37063368942983 -17.2720688095416 
26.0 -41.5276700774309 -17.943579902682167 
26.0 -45.70827054371272 -17.31689058473968 
26.0 -45.34113767657985 -17.321726381127203 
25.0 -48.272055590272046 -15.706592231104104 
26.0 -47.35390241235317 -17.246673606942704 
25.0 -47.22267441671265 -16.723757828164153 
25.0 -41.84479169512081 -16.94166022156022 
26.0 -44.741010697352536 -17.936901401813792 
