26.0 -51.11827217009933 -21.748240317227037 
26.0 -50.990111582962996 -21.877410154121257 
26.0 -44.55455673327942 -23.351911566947187 
26.0 -49.6833275384315 -22.618515351812775 
26.0 -50.83115650783999 -22.118714701106615 
25.0 -50.55414527195184 -21.603960339440352 
25.0 -47.22018645598132 -21.809418624157193 
25.0 -46.70712024540872 -21.862497442571303 
26.0 -49.6833275384315 -22.618515351812775 
26.0 -46.49373902745823 -23.0466622510737 
25.0 -52.9581172556075 -19.163014425526192 
25.0 -48.28473971452636 -21.793850853867063 
25.0 -52.9581172556075 -19.163014425526192 
26.0 -50.990111582962996 -21.877410154121257 
26.0 -49.29508330403342 -22.67294603072986 
25.0 -47.22018645598132 -21.809418624157193 
26.0 -49.084482544212214 -22.730906505348777 
25.0 -50.890309590052496 -21.56402138225986 
25.0 -52.9581172556075 -19.163014425526192 
25.0 -52.012843078161424 -21.51006287668684 
25.0 -49.28256656514093 -21.730480273967657 
25.0 -51.02862081353533 -21.563070294383703 
25.0 -53.12138340122657 -19.15274743896427 
26.0 -48.387711645100175 -23.036019414304548 
25.0 -49.17686428929799 -21.74341511681768 
25.0 -51.56165889434297 -21.5295712374838 
25.0 -47.22018645598132 -21.809418624157193 
25.0 -52.83393751378069 -19.345889697149424 
25.0 -52.72320404076562 -21.421131979758023 
25.0 -52.74583943957211 -21.09416361227276 
26.0 -50.990111582962996 -21.877410154121257 
26.0 -49.703805265504734 -22.508649277972477 
25.0 -51.02862081353533 -21.563070294383703 
26.0 -50.57343587470131 -22.21455390178851 
25.0 -53.14112196331809 -19.125220726667447 
26.0 -46.42042778544223 -23.12799288346514 
26.0 -50.30847212004993 -22.500245415116424 
25.0 -49.28256656514093 -21.730480273967657 
25.0 -50.890309590052496 -21.56402138225986 
25.0 -49.67304275561712 -21.668684774349046 
26.0 -49.6833275384315 -22.618515351812775 
26.0 -48.387711645100175 -23.036019414304548 
25.0 -49.17686428929799 -21.74341511681768 
25.0 -52.72320404076562 -21.421131979758023 
25.0 -46.70712024540872 -21.862497442571303 
25.0 -46.70712024540872 -21.862497442571303 
25.0 -47.22018645598132 -21.809418624157193 
25.0 -51.02862081353533 -21.563070294383703 
25.0 -46.64722902551749 -21.9213574242685 
25.0 -48.28473971452636 -21.793850853867063 
25.0 -52.9581172556075 -19.163014425526192 
25.0 -46.70712024540872 -21.862497442571303 
25.0 -47.22018645598132 -21.809418624157193 
