2.0 -12.077294685990342 -75.2125 
2.0 -12.681159420289855 -75.14166666666667 
2.0 -12.077294685990342 -75.2125 
2.0 -12.077294685990342 -75.2125 
2.0 -11.521739130434783 -87.5625 
2.0 -12.077294685990342 -75.2125 
2.0 -12.077294685990342 -75.2125 
2.0 -15.277777777777779 -25.0 
2.0 -15.277777777777779 -25.0 
2.0 -12.077294685990342 -75.2125 
2.0 -11.521739130434783 -87.5625 
2.0 -12.077294685990342 -75.2125 
2.0 -12.077294685990342 -75.2125 
2.0 -11.847826086956525 -83.41666666666666 
2.0 -11.195652173913045 -100.0 
2.0 -12.077294685990342 -75.2125 
2.0 -14.930555555555557 -25.2125 
2.0 -11.847826086956525 -83.41666666666666 
2.0 -11.521739130434783 -87.5625 
2.0 -11.521739130434783 -87.5625 
2.0 -12.077294685990342 -75.2125 
2.0 -12.077294685990342 -75.2125 
2.0 -14.67391304347826 -50.0 
2.0 -14.930555555555557 -25.2125 
