26.0 -54.36333088231314 -16.594414543789547 
26.0 -53.96686685132174 -19.520413163225662 
26.0 -54.36333088231314 -16.594414543789547 
26.0 -52.61927767817627 -22.905750829110556 
25.0 -54.01920808473171 -15.969555511155507 
25.0 -53.286901872973345 -18.032428860028862 
26.0 -54.36333088231314 -16.594414543789547 
25.0 -53.550435067467646 -17.760525407925407 
25.0 -52.306695016071096 -22.619746310122633 
26.0 -54.329394230729434 -16.595958832833833 
25.0 -53.25607989585979 -20.79649393939394 
25.0 -53.945527896745425 -16.55366333111333 
25.0 -54.33813843199023 -12.436800524475524 
24.0 -51.629763407686085 -17.157330522486777 
