26.0 -51.48648704853276 -130.27547403984903 
26.0 -51.315626771450226 -141.0985717754468 
26.0 -52.40408939816731 -123.96948760641068 
26.0 -52.40408939816731 -123.96948760641068 
25.0 -54.23741586108661 -95.42349133089134 
25.0 -53.64342474899952 -99.49532466977467 
26.0 -51.48648704853276 -130.27547403984903 
26.0 -53.36466738346715 -113.21564929194739 
25.0 -47.48623392267086 -131.47738081656905 
25.0 -45.66088071162173 -134.02038252858253 
25.0 -51.265461340606706 -124.8113625901876 
25.0 -48.79177203115754 -131.42050807453418 
25.0 -53.34496476205926 -116.17002135642133 
26.0 -51.48648704853276 -130.27547403984903 
25.0 -49.66437897253283 -130.19416889238212 
26.0 -51.20878916461262 -143.07214986402488 
26.0 -49.17062506552047 -145.22675726517076 
25.0 -51.265461340606706 -124.8113625901876 
25.0 -53.08222609609472 -122.8367865245865 
25.0 -47.45290058933753 -131.96201111959937 
26.0 -52.27260809633294 -127.20837242822535 
