2.0 -13.333333333333332 -500.26666666666665 
2.0 -13.055555555555555 -508.41666666666663 
2.0 -13.333333333333332 -500.26666666666665 
2.0 -14.26470588235294 -275.0 
1.0 -29.411764705882355 -0.0 
2.0 -11.195652173913043 -550.0 
2.0 -14.375 -262.5625 
2.0 -13.055555555555555 -508.41666666666663 
1.0 -29.411764705882355 -0.0 
2.0 -14.375 -262.5625 
1.0 -29.411764705882355 -0.0 
2.0 -15.0 -250.12500000000003 
2.0 -14.930555555555555 -250.2125 
2.0 -14.375 -262.5625 
2.0 -14.375 -262.5625 
2.0 -13.055555555555555 -508.41666666666663 
2.0 -12.173913043478262 -531.34375 
2.0 -13.055555555555555 -508.41666666666663 
2.0 -11.195652173913043 -550.0 
2.0 -14.375 -262.5625 
2.0 -13.333333333333332 -500.26666666666665 
2.0 -14.930555555555555 -250.2125 
2.0 -15.0 -250.12500000000003 
1.0 -29.411764705882355 -0.0 
