26.0 -54.389380700354714 -13.773324848228693 
26.0 -54.389380700354714 -13.773324848228693 
26.0 -54.44920976018376 -13.743554618458464 
26.0 -51.28594819600441 -22.31418895741011 
25.0 -53.78254185121798 -14.352972960699429 
26.0 -54.094442335816446 -14.2911389331822 
25.0 -51.780143231680455 -21.620633516947446 
25.0 -51.950936004439164 -20.972387534687538 
25.0 -52.78410377600443 -20.312280169830167 
26.0 -54.330770307215275 -13.94830401247822 
25.0 -52.77457996648062 -20.36616905871906 
25.0 -53.26505645645839 -14.810992678666361 
25.0 -53.78254185121798 -14.352972960699429 
26.0 -50.79151673147979 -23.086295664805284 
25.0 -53.19798821637225 -20.29646968848145 
25.0 -54.514317770442425 -13.01571516849164 
26.0 -53.607438096597654 -17.255082556332557 
